0,3
0,4
0,5
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,35
1,2
1,3
1,6
1,8
1,10
1,12
1,13
1,14
1,18
1,22
1,35
1,37
1,59
1,62
1,70
1,83
2,3
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,24
2,26
2,35
2,44
2,51
2,57
2,58
2,61
2,64
3,6
3,9
3,10
3,12
4,10
4,13
4,28
5,8
5,9
5,10
5,12
5,13
5,32
5,44
5,51
6,9
6,10
6,11
6,12
6,13
6,26
6,28
6,35
6,37
6,44
6,53
6,76
6,77
6,89
7,8
7,20
7,26
7,42
7,44
7,46
7,48
7,50
7,51
7,54
7,61
7,73
8,9
8,10
8,11
8,12
8,13
8,20
8,29
8,35
8,37
8,40
8,51
8,70
8,73
8,82
8,86
9,11
9,12
9,13
9,18
9,26
9,29
9,34
9,35
9,36
9,37
9,39
9,45
9,48
9,50
9,57
9,65
9,75
9,76
9,77
10,11
10,12
10,13
10,14
10,25
10,35
10,37
10,39
10,45
10,76
10,77
11,12
11,13
11,14
11,24
11,26
11,35
11,52
11,60
11,77
12,13
12,14
12,35
12,51
12,77
13,18
13,20
13,33
13,35
13,46
13,53
13,56
13,58
13,60
13,63
13,70
13,72
13,76
13,77
13,88
14,33
14,35
14,51
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,26
15,27
15,28
15,30
15,31
15,35
15,36
15,37
15,74
16,17
16,19
16,20
16,21
16,27
16,28
16,35
16,37
16,39
16,43
16,47
16,59
16,83
17,18
17,19
17,20
17,26
17,27
17,28
17,35
17,37
17,39
17,52
17,70
18,20
18,22
18,25
18,26
18,27
18,28
18,29
18,30
18,31
18,32
18,33
18,34
18,35
18,36
18,37
18,70
19,22
19,27
19,28
19,35
19,58
20,21
20,22
20,24
20,26
20,29
20,30
20,31
20,33
20,34
20,35
20,36
20,37
20,39
20,48
20,53
20,55
20,60
20,61
20,63
20,70
20,73
20,77
20,78
20,84
21,22
21,26
21,27
21,28
21,35
21,37
21,39
21,40
21,53
22,27
22,29
22,30
22,31
22,35
22,36
22,37
22,45
22,46
22,61
22,81
22,87
22,88
23,29
23,33
23,35
23,41
23,45
23,49
23,56
23,64
23,65
23,80
24,28
24,35
24,54
25,26
25,28
25,29
25,30
25,31
25,33
25,35
25,36
25,37
25,39
25,44
25,52
25,77
25,79
25,83
25,85
25,88
25,90
25,91
26,27
26,29
26,30
26,32
26,33
26,34
26,35
26,37
26,39
26,41
26,53
26,63
26,64
26,70
26,73
26,74
26,76
26,86
27,28
27,35
27,36
27,37
27,60
28,31
28,33
28,34
28,35
28,37
28,83
29,30
29,33
29,34
29,35
29,38
29,39
29,80
30,31
30,32
30,33
30,34
30,35
30,36
30,37
30,40
30,76
30,77
30,83
31,32
31,36
31,40
