0,1
0,2
0,3
0,4
0,8
0,10
0,12
0,14
0,16
0,19
0,23
0,26
0,27
0,28
0,29
0,32
0,36
0,38
0,44
0,45
0,48
0,53
0,56
0,57
0,58
0,64
0,67
1,2
1,3
1,4
1,5
1,6
1,8
1,9
1,10
1,12
1,13
1,14
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,26
1,27
1,28
1,29
1,31
1,32
1,33
1,34
1,36
1,37
1,38
1,39
1,40
1,41
1,42
1,44
1,45
1,46
1,47
1,48
1,50
1,52
1,53
1,55
1,56
1,57
1,59
1,60
1,61
1,62
1,63
1,64
1,65
1,66
1,67
1,68
1,73
2,5
2,6
2,8
2,10
2,13
2,15
2,16
2,24
2,33
2,39
2,40
2,41
2,42
2,44
2,45
2,48
2,56
2,64
2,73
3,5
3,6
3,7
3,8
3,10
3,12
3,13
3,14
3,16
3,19
3,23
3,24
3,27
3,36
3,38
3,39
3,40
3,41
3,42
3,43
3,44
3,45
3,46
3,47
3,48
3,49
3,56
3,64
3,69
3,70
3,71
4,6
4,8
4,10
4,12
4,13
4,16
4,23
4,27
4,38
4,39
4,40
4,41
4,42
4,44
4,45
4,48
4,49
4,53
4,56
4,61
4,64
4,68
4,70
4,71
4,73
5,6
5,8
5,9
5,10
5,12
5,18
5,19
5,20
5,21
5,22
5,23
5,25
5,27
5,29
5,30
5,31
5,32
5,34
5,36
5,37
5,38
5,39
5,40
5,41
5,43
5,44
5,45
5,47
5,49
5,57
5,64
5,66
5,67
5,68
5,69
5,72
6,10
6,12
6,13
6,14
6,15
6,19
6,20
6,22
6,23
6,25
6,26
6,27
6,28
6,29
6,31
6,32
6,33
6,35
6,36
6,37
6,38
6,39
6,40
6,41
6,42
6,43
6,44
6,45
6,47
6,48
6,53
6,55
6,59
6,60
6,62
6,64
6,65
6,67
6,68
6,73
7,14
7,23
7,29
7,40
7,41
7,59
8,9
8,10
8,12
8,13
8,14
8,16
8,17
8,19
8,22
8,23
8,24
8,25
8,26
8,27
8,28
8,29
8,30
8,31
8,32
8,33
8,34
8,35
8,36
8,37
8,38
8,39
8,40
8,41
8,42
8,43
8,44
8,45
8,47
8,48
8,49
8,50
8,51
8,52
8,53
8,55
8,56
8,57
8,60
8,62
8,63
8,64
8,66
8,68
8,69
8,72
8,73
9,13
9,23
9,27
9,33
9,36
9,38
9,41
9,42
9,43
9,44
9,47
9,49
9,55
9,64
9,69
9,73
9,74
10,12
10,13
10,14
10,15
10,16
10,18
10,19
10,20
10,22
10,23
10,25
10,26
10,27
10,28
10,29
10,31
10,32
10,33
10,34
10,36
10,38
10,39
10,40
10,41
10,42
10,43
10,44
10,45
10,46
10,48
10,51
10,53
10,54
10,56
10,57
10,59
10,60
10,61
10,62
10,63
10,64
10,65
10,66
10,67
10,68
10,72
10,73
10,74
11,15
11,23
11,38
11,50
11,68
12,13
12,14
12,15
12,16
12,17
12,18
12,19
12,23
12,25
12,27
12,28
12,29
12,31
12,33
12,35
12,36
12,38
12,39
12,40
12,41
12,42
12,43
12,44
12,45
12,46
12,47
12,48
12,54
12,55
12,56
12,57
12,59
12,60
12,61
12,62
12,64
12,65
12,67
12,68
12,72
12,73
13,14
13,15
13,16
13,19
13,23
13,28
13,29
13,31
13,36
13,38
13,39
13,40
13,48
13,56
13,57
13,61
13,64
13,65
13,66
13,67
13,68
13,73
14,15
14,16
14,19
14,20
14,21
14,22
14,23
14,26
14,27
14,28
14,29
14,31
14,32
14,33
14,34
14,35
14,36
14,38
14,39
14,40
14,41
14,42
14,43
14,44
14,45
14,46
14,47
14,48
14,49
14,51
14,55
14,56
14,57
14,58
14,59
14,60
14,64
14,65
14,66
14,67
14,68
14,73
14,74
15,16
15,23
15,27
15,29
15,31
15,33
15,35
15,36
15,38
15,40
15,41
15,45
15,46
15,48
15,65
15,68
15,73
16,19
16,22
16,23
16,25
16,26
16,27
16,28
16,29
16,33
16,35
16,36
16,38
16,39
16,40
16,41
16,42
16,44
16,45
16,46
16,48
16,49
16,53
16,54
16,55
16,56
16,58
16,60
16,68
16,73
17,27
17,38
17,41
17,42
17,43
17,44
17,49
17,64
17,65
17,68
17,69
17,73
18,19
18,23
18,33
18,38
18,41
18,43
18,47
18,59
18,64
18,69
19,20
19,21
19,23
19,25
19,26
19,27
19,28
19,29
19,31
19,32
19,33
19,34
19,36
19,37
19,38
19,39
19,40
19,41
19,42
19,43
19,44
19,45
19,46
19,47
19,48
19,51
19,52
19,56
19,57
19,59
19,60
19,62
19,63
19,64
19,65
19,66
19,67
19,68
19,73
19,74
20,24
20,25
20,27
20,29
20,41
20,42
20,44
20,45
20,48
20,57
20,59
20,65
20,68
20,69
20,73
21,23
21,25
21,27
21,28
21,29
21,30
21,38
21,39
21,42
21,45
21,48
21,56
21,57
21,64
21,72
22,23
22,24
22,27
22,30
22,38
22,39
22,40
22,42
22,43
22,44
22,45
22,48
22,49
22,56
22,64
22,69
22,70
22,71
23,25
23,26
23,27
23,28
23,29
23,30
23,31
23,32
23,33
23,34
23,35
23,36
23,37
23,38
23,39
23,40
23,41
23,42
23,43
23,44
23,45
23,46
23,47
23,48
23,49
23,53
23,54
23,56
23,57
23,58
23,59
23,60
23,61
23,62
23,64
23,65
23,66
23,67
23,68
23,72
23,73
24,26
24,28
24,31
24,32
24,34
24,37
24,44
24,57
24,66
24,67
24,69
25,26
25,27
25,29
25,30
25,31
25,32
25,36
25,38
25,39
25,42
25,43
25,44
25,45
25,47
25,48
25,62
25,68
26,27
26,36
26,43
26,45
26,48
26,56
26,57
26,59
26,64
26,68
26,69
26,73
27,28
27,29
27,31
27,32
27,34
27,36
27,37
27,38
27,39
27,40
27,41
27,42
27,43
27,44
27,45
27,47
27,48
27,50
27,51
27,53
27,57
27,59
27,60
27,61
27,62
27,63
27,64
27,66
27,67
27,68
27,71
27,72
27,73
28,29
28,30
28,33
28,34
28,35
28,36
28,38
28,39
28,41
28,42
28,43
28,45
28,47
28,48
28,56
28,57
28,59
28,62
28,64
28,65
28,68
28,69
28,70
28,71
28,72
28,73
29,30
29,31
29,32
29,33
29,34
29,35
29,37
29,38
29,39
29,40
29,41
29,42
29,43
29,44
29,45
29,48
29,51
29,52
29,56
29,59
29,61
29,62
29,63
29,64
29,67
29,73
30,31
30,32
30,38
30,39
30,41
30,42
30,49
30,51
30,62
30,63
31,33
31,36
31,38
31,39
31,41
31,42
31,43
31,44
31,45
31,46
31,47
31,48
31,57
31,59
31,64
31,68
31,69
31,70
31,71
31,73
32,36
32,40
32,42
32,43
32,44
32,45
32,47
32,48
32,51
32,56
32,57
32,59
32,64
32,65
32,67
32,69
32,70
32,71
32,73
33,34
33,36
33,38
33,41
33,42
33,43
33,44
33,45
33,46
33,47
33,59
33,64
33,65
33,68
33,72
33,73
34,38
34,39
34,43
34,47
34,57
34,59
34,64
34,65
34,68
34,69
34,73
35,36
35,42
35,46
35,60
36,38
36,39
36,40
36,43
36,44
36,45
36,46
36,48
