0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,29
0,30
0,31
0,32
0,35
0,37
0,38
0,40
0,42
0,45
0,46
0,50
0,53
0,60
0,62
0,65
0,67
0,68
0,70
0,72
0,77
0,79
0,80
0,82
0,86
0,88
0,89
0,92
0,94
0,100
0,103
0,107
0,115
0,116
0,121
0,123
0,126
0,137
0,138
0,141
0,147
0,157
0,160
0,167
0,179
0,187
0,189
0,190
0,210
0,212
0,215
0,225
0,233
0,236
0,239
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,23
1,27
1,29
1,31
1,34
1,35
1,37
1,42
1,49
1,53
1,54
1,57
1,58
1,60
1,68
1,69
1,70
1,71
1,72
1,73
1,75
1,80
1,82
1,86
1,88
1,102
1,103
1,104
1,111
1,112
1,114
1,115
1,116
1,121
1,122
1,124
1,129
1,142
1,151
1,165
1,167
1,173
1,174
1,175
1,180
1,184
1,190
1,191
1,195
1,219
1,222
1,233
1,235
1,236
1,238
2,3
2,4
2,5
2,6
2,7
2,9
2,10
2,11
2,12
2,13
2,15
2,16
2,17
2,18
2,19
2,20
2,29
2,31
2,36
2,40
2,44
2,53
2,60
2,69
2,75
2,109
2,115
2,156
2,159
2,160
2,163
2,180
2,205
2,212
2,230
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,23
3,27
3,29
3,30
3,31
3,35
3,36
3,37
3,38
3,42
3,46
3,47
3,49
3,51
3,52
3,53
3,54
3,60
3,62
3,64
3,65
3,67
3,68
3,70
3,71
3,72
3,75
3,76
3,77
3,80
3,82
3,85
3,86
3,88
3,89
3,90
3,92
3,93
3,94
3,99
3,100
3,102
3,104
3,105
3,111
3,112
3,113
3,114
3,115
3,116
3,118
3,119
3,121
3,122
3,123
3,124
3,125
3,128
3,129
3,131
3,136
3,138
3,140
3,141
3,146
3,158
3,161
3,164
3,166
3,167
3,168
3,173
3,174
3,183
3,184
3,189
3,196
3,202
3,205
3,207
3,212
3,222
3,223
3,229
3,232
3,233
3,234
3,235
3,236
3,238
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,17
4,18
4,19
4,20
4,25
4,30
4,31
4,32
4,33
4,37
4,47
4,49
4,60
4,69
4,73
4,82
4,86
4,92
4,104
4,108
4,115
4,116
4,118
4,121
4,122
4,123
4,125
4,126
4,128
4,131
4,137
4,138
4,141
4,142
4,145
4,146
4,165
4,166
4,168
4,172
4,177
4,179
4,182
4,185
4,186
4,190
4,208
4,211
4,212
4,216
4,227
4,233
4,236
4,237
4,238
4,239
5,6
5,7
5,8
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
5,25
5,53
5,60
5,62
5,66
5,68
5,115
5,117
5,147
5,179
5,219
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
6,19
6,20
6,23
6,27
6,29
6,30
6,31
6,35
6,37
6,38
6,46
6,49
6,51
6,52
6,53
6,55
6,58
6,60
6,62
6,64
6,65
6,67
6,68
6,69
6,70
6,71
6,75
6,76
6,77
6,79
6,80
6,82
6,85
6,86
6,89
6,90
6,92
6,93
6,94
6,99
6,100
6,104
6,108
6,111
6,112
6,114
6,115
6,116
6,118
6,119
6,122
6,125
6,128
6,129
6,131
6,136
6,138
6,141
6,144
6,147
6,152
6,153
6,160
6,165
6,166
6,168
6,170
6,172
6,173
6,174
6,177
6,178
6,180
6,182
6,184
6,190
6,197
6,199
6,200
6,202
6,204
6,208
6,215
6,216
6,217
6,218
6,220
6,222
6,223
6,227
6,229
6,232
6,233
6,234
6,235
6,236
6,237
6,238
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,31
7,40
7,42
7,46
7,52
7,54
7,59
7,60
7,61
7,64
7,65
7,69
7,70
7,71
7,79
7,88
7,89
7,90
7,92
7,94
7,99
7,103
7,104
7,105
7,108
7,112
7,113
7,114
7,115
7,116
7,121
7,122
7,123
7,124
7,138
7,141
7,142
7,153
7,161
7,162
7,166
7,214
7,215
7,219
7,232
7,233
7,236
7,237
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
8,17
8,18
8,19
8,20
8,23
8,27
8,29
8,30
8,35
8,37
8,39
8,45
8,49
8,51
8,60
8,62
8,65
8,68
8,69
8,70
8,72
8,75
8,77
8,80
8,82
8,86
8,88
8,90
8,94
8,100
8,108
8,114
8,115
8,116
8,123
8,124
8,128
8,141
8,144
8,145
8,148
8,158
8,172
8,177
8,178
8,205
8,215
8,232
8,233
8,236
8,238
9,10
9,11
9,12
9,13
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,27
9,29
9,30
9,31
9,42
9,49
9,51
9,52
9,53
9,57
9,60
9,62
9,67
9,68
9,69
9,72
9,75
9,80
9,82
9,90
9,92
9,94
9,99
9,100
9,102
9,103
9,104
9,109
9,110
9,112
9,113
9,115
9,118
9,119
9,121
9,122
9,123
9,124
9,125
9,131
9,134
9,136
9,141
9,147
9,148
9,152
9,155
9,168
9,170
9,175
9,182
9,185
9,186
9,190
9,191
9,208
9,221
9,222
9,228
9,233
9,236
9,237
9,238
10,11
10,12
10,13
10,14
10,15
10,16
10,17
10,18
10,19
10,20
10,22
10,27
10,29
10,31
10,37
10,38
10,40
10,42
10,52
10,53
10,54
10,55
10,60
10,64
10,66
10,67
10,69
10,70
10,75
10,76
10,80
10,85
10,86
10,89
10,93
10,99
10,100
10,103
10,107
10,110
10,111
10,112
10,113
10,114
10,115
10,117
10,118
10,119
10,120
10,121
10,122
10,123
10,124
10,125
10,128
10,129
10,131
10,134
10,136
10,138
10,140
10,141
10,145
10,157
10,167
10,177
10,179
10,180
10,182
10,187
10,188
10,204
10,205
10,212
10,216
10,221
10,229
10,233
10,235
10,236
10,238
11,12
11,13
11,14
11,15
11,16
11,17
11,19
11,20
11,30
11,31
11,60
11,66
11,75
11,103
11,115
11,116
11,144
11,158
11,202
12,13
12,14
12,15
12,16
12,17
12,18
12,19
12,20
12,27
12,29
12,31
12,35
12,37
12,42
12,49
12,52
12,53
12,59
12,60
12,61
12,65
12,68
12,70
12,73
12,74
12,80
12,85
12,100
12,104
12,105
12,112
12,113
12,114
12,115
12,116
12,119
12,121
12,137
12,153
12,158
12,161
12,165
12,166
12,180
12,186
12,193
12,214
12,233
12,235
13,14
13,15
13,16
13,17
13,18
13,19
13,20
13,29
13,38
13,48
13,60
13,66
13,69
13,75
13,77
13,79
13,104
13,112
13,115
13,116
13,118
13,125
13,128
13,137
13,138
13,141
13,158
13,167
13,168
13,184
13,199
13,205
13,212
13,223
13,236
14,15
14,16
14,17
14,18
